budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,879,"[{""id"": 334, ""name"": ""flying""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 4332, ""name"": ""peter pan""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6187, ""name"": ""fairy-tale figure""}, {""id"": 10084, ""name"": ""rescue""}]",en,Hook,"The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.",33.648404,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11-12-91,300854823,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What if Peter Pan grew up?,Hook,6.6,1532
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",,25166,"[{""id"": 3301, ""name"": ""suspicion""}, {""id"": 3879, ""name"": ""suspect""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 34079, ""name"": ""death""}, {""id"": 207819, ""name"": ""accident""}, {""id"": 208344, ""name"": ""dysfunctional""}]",en,Drowning Mona,"The recently deceased Mona Dearly (Bette Midler) was many things: an abusive wife, a domineering mother, a loud-mouthed neighbor and a violent malcontent. So when her car and corpse are discovered in the Hudson River, police Chief Wyatt Rash (Danny DeVito) immediately suspects murder rather than an accident. But, since the whole community of Verplanck, N.Y., shares a deep hatred for this unceasingly spiteful woman, Rash finds his murder investigation overwhelmed with potential suspects.",3.021835,"[{""name"": ""Code Entertainment"", ""id"": 14589}, {""name"": ""Neverland Films"", ""id"": 37498}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-03-00,15427192,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The death of Mona Dearly wasn't so much a whodunnit, as a who didn't.",Drowning Mona,5.4,43
0,"[{""id"": 35, ""name"": ""Comedy""}]",,222250,[],en,A True Story,"Mike and Matt own nothing and share everything, including their life's work, a screenplay, which seems to be their only escape from the harsh reality that is the Hollywood machine.",0.9703510000000001,"[{""name"": ""Team Awesome Films"", ""id"": 41683}]",[],20-09-13,0,96.0,[],Released,,A True Story,6.8,2
0,"[{""id"": 18, ""name"": ""Drama""}]",,11184,"[{""id"": 460, ""name"": ""free love""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 1447, ""name"": ""indiana""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 3664, ""name"": ""research""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6050, ""name"": ""criticism and blame""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 12105, ""name"": ""student""}, {""id"": 15027, ""name"": ""taboo""}, {""id"": 161266, ""name"": ""teaching""}, {""id"": 189475, ""name"": ""indiana university""}, {""id"": 195999, ""name"": ""sexologist""}]",en,Kinsey,"Kinsey is a portrait of researcher Alfred Kinsey, driven to uncover the most private secrets of a nation. What begins for Kinsey as a scientific endeavor soon takes on an intensely personal relevance, ultimately becoming an unexpected journey into the mystery of human behavior.",6.799314,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Myriad Pictures"", ""id"": 738}, {""name"": ""Qwerty Films"", ""id"": 892}, {""name"": ""N1 European Film Produktions GmbH & Co. KG"", ""id"": 8874}, {""name"": ""Pretty Pictures"", ""id"": 8875}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",04-09-04,0,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Let's talk about sex,Kinsey,6.6,131
35000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,9093,"[{""id"": 187, ""name"": ""islam""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9812, ""name"": ""honor""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14905, ""name"": ""britain""}, {""id"": 14906, ""name"": ""slave""}, {""id"": 158217, ""name"": ""colonialism""}, {""id"": 162365, ""name"": ""military""}, {""id"": 208067, ""name"": ""imperialism""}]",en,The Four Feathers,"The story, set in 1875, follows a British officer (Heath Ledger) who resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers which symbolize cowardice. To redeem his honor he disguises himself as an Arab and secretly saves the lives of those who branded him a coward.",10.103639999999999,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Marty Katz Productions"", ""id"": 12552}, {""name"": ""Jaffilms Inc."", ""id"": 14160}, {""name"": ""Dune Films"", ""id"": 19477}, {""name"": ""Belhaven Limited"", ""id"": 36612}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-09-02,29882645,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Freedom. Country. Honor. Passion. To save his best friend, one man must risk everything he loves.",The Four Feathers,6.5,159
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://www.myspace.com/proposalmovie,18240,"[{""id"": 1907, ""name"": ""fictitious marriage""}, {""id"": 2428, ""name"": ""deportation""}, {""id"": 3014, ""name"": ""immigration law""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 11960, ""name"": ""naked scene""}, {""id"": 14522, ""name"": ""co-worker""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 33775, ""name"": ""book editor""}, {""id"": 156760, ""name"": ""fake boyfriend""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 215200, ""name"": ""pretend relationship""}]",en,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",36.238968,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Kurtzman/Orci"", ""id"": 12536}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-06-09,317375031,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Here comes the bribe...,The Proposal,6.7,1804
25485000,"[{""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}]",,11165,"[{""id"": 233, ""name"": ""japan""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3365, ""name"": ""pearl harbor""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 188727, ""name"": ""imperial japan""}]",en,Tora! Tora! Tora!,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",9.795985,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-01-70,29548291,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,The incredible attack on Pearl Harbor.,Tora! Tora! Tora!,6.9,147
0,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.becauseisaidsomovie.com/index_intro.htm,1257,"[{""id"": 456, ""name"": ""mother""}, {""id"": 953, ""name"": ""guitar""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1189, ""name"": ""profession""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2301, ""name"": ""architect""}, {""id"": 2784, ""name"": ""mother role""}, {""id"": 5444, ""name"": ""lonely hearts ad""}, {""id"": 5458, ""name"": ""men""}, {""id"": 6098, ""name"": ""clothing""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 15479, ""name"": ""fashion""}, {""id"": 33479, ""name"": ""single father""}]",en,Because I Said So,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.",18.678415,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gold Circle Films"", ""id"": 12026}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-02-07,69485490,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"She's just your normal, overprotective, overbearing, over-the-top mother.",Because I Said So,5.8,191
80000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",,13027,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2314, ""name"": ""pentagon""}, {""id"": 7375, ""name"": ""twin brother""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,Eagle Eye,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",46.887983,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""KMP Film Invest"", ""id"": 20157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",25-09-08,178066569,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't walk. Run.,Eagle Eye,6.3,1018
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",http://www.thirteenhoursmovie.com/,300671,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1376, ""name"": ""assault rifle""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 5272, ""name"": ""libya""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 11115, ""name"": ""heroism""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 34061, ""name"": ""american abroad""}, {""id"": 34079, ""name"": ""death""}, {""id"": 209493, ""name"": ""21st century""}, {""id"": 214596, ""name"": ""cia agent""}, {""id"": 235476, ""name"": ""u.s. ambassador""}]",en,13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,42.526529,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""Bay Films"", ""id"": 6734}, {""name"": ""Latina Pictures"", ""id"": 19108}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""MT"", ""name"": ""Malta""}, {""iso_3166_1"": ""MA"", ""name"": ""Morocco""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-01-16,69411370,144.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When everything went wrong, six men had the courage to do what was right.",13 Hours: The Secret Soldiers of Benghazi,7.0,938
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.robocop.com,97020,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18021, ""name"": ""detroit""}]",en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",66.757869,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-01-14,242688965,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,We've got the future under control.,RoboCop,5.7,2342
60000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",,6278,"[{""id"": 12554, ""name"": ""dragon""}, {""id"": 34152, ""name"": ""evolution""}, {""id"": 173893, ""name"": ""fire chief""}, {""id"": 173901, ""name"": ""animated map""}, {""id"": 173903, ""name"": ""theatre audience""}, {""id"": 173905, ""name"": ""dragonslayer""}, {""id"": 173911, ""name"": ""tunnel construction""}, {""id"": 173912, ""name"": ""fire repellent""}, {""id"": 173913, ""name"": ""drilling""}, {""id"": 173914, ""name"": ""iodine""}]",en,Reign of Fire,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",27.615108000000003,"[{""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""World 2000 Entertainment"", ""id"": 7692}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Tripod Entertainment"", ""id"": 22902}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-07-02,43061982,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fight Fire With Fire,Reign of Fire,6.0,669
120000000,"[{""id"": 18, ""name"": ""Drama""}]",,2133,"[{""id"": 3366, ""name"": ""u.s. air force""}, {""id"": 13046, ""name"": ""grocery""}, {""id"": 168663, ""name"": ""jamaican""}, {""id"": 168669, ""name"": ""meteorologist""}, {""id"": 168672, ""name"": ""rescue boat""}, {""id"": 168673, ""name"": ""marina""}, {""id"": 168676, ""name"": ""city hall""}, {""id"": 168678, ""name"": ""the flemish cap""}, {""id"": 168679, ""name"": ""male camaraderie""}, {""id"": 168683, ""name"": ""storm at sea""}]",en,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",25.752118,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Radiant Productions"", ""id"": 18990}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-03-00,325756637,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The storm is coming.,The Perfect Storm,6.2,597
